,PRICE,ROUNDED_NOTIONAL_AMOUNT_1,ACTION_CANCEL,ACTION_CORRECT,ACTION_NEW,TAXONOMY_Credit:Index:CDX:CDXHY,TAXONOMY_Credit:Index:CDX:CDXIG,PRICE_FORMING_CONTINUATION_DATA_Amendment,PRICE_FORMING_CONTINUATION_DATA_Novation,PRICE_FORMING_CONTINUATION_DATA_Partialtermination,PRICE_FORMING_CONTINUATION_DATA_Trade,CLEARED_C,CLEARED_U,INDICATION_OF_COLLATERALIZATION_FC,INDICATION_OF_COLLATERALIZATION_OC,INDICATION_OF_COLLATERALIZATION_PC,INDICATION_OF_COLLATERALIZATION_UC
444957,0.5990000152587891,75.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
444972,0.5990000152587891,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
444998,0.5979999923706054,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
444999,0.5979999923706054,25.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
445000,0.5979999923706054,25.0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
445090,0.55,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
445181,0.6079999923706054,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445184,0.6079999923706054,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445187,0.6079999923706054,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445192,0.6079999923706054,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445202,0.6079999923706054,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445205,0.6079999923706054,50.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
445206,0.6079999923706054,50.0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
445207,0.6079999923706054,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445209,0.6079999923706054,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445230,0.5254999923706055,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445243,0.6045000076293945,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445246,0.6045000076293945,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445253,0.6045000076293945,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445257,0.5254999923706055,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445274,0.524000015258789,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445278,0.6034999847412109,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
445279,0.5247499847412109,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
445280,0.6034999847412109,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
445770,0.6079999923706054,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
445771,0.6079999923706054,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
445779,1.0668000030517577,2.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
445791,1.040999984741211,0.33,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
445793,0.6079999923706054,100.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
445794,0.6079999923706054,100.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
445795,0.6079999923706054,50.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
445796,0.6079999923706054,50.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
445836,0.605999984741211,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446013,1.0630999755859376,10.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
446014,1.0630999755859376,10.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
446064,1.0630999755859376,10.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
446117,1.0637000274658204,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
446118,1.0637000274658204,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
446119,1.0637000274658204,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
446120,1.0637000274658204,10.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
446121,1.0637000274658204,5.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
446122,1.0637000274658204,5.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
446124,1.0637000274658204,5.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
446125,1.0637000274658204,5.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
446127,1.0637000274658204,5.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
446128,1.0637000274658204,5.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
446129,1.0637000274658204,10.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
446130,1.0637000274658204,10.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
446161,0.6029999923706054,67.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446191,0.5983000183105469,83.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
446204,0.5983000183105469,83.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
446265,1.0637999725341798,25.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
446275,1.0637999725341798,25.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
446276,1.0637999725341798,25.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
446334,106.41999816894531,0.16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
446427,0.7132599639892578,5.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
446491,0.7337999725341797,7.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
446503,0.73125,75.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446546,0.73,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446578,0.73,33.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
446579,0.73,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446591,0.7261049652099609,110.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
446598,0.73,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446606,0.73,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446607,0.73,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446632,0.73,18.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
446652,0.719375,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446654,105.13999938964844,32.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
446655,0.719375,75.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446658,0.73,8.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
446669,0.72,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446670,0.72,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446671,0.72,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446776,0.7275,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446781,0.7275,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446786,0.7275,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
446794,0.73,8.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
446850,0.41,200.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
446941,0.73,55.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447021,0.5722000122070312,110.0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
447112,0.5722000122070312,110.0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
447289,0.5722000122070312,11.0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
447449,0.56875,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447507,0.3025,0.72,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
447562,0.3025,0.72,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
447662,0.575,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447688,0.517400016784668,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447689,0.5459999847412109,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447699,0.517400016784668,82.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447700,0.5459999847412109,75.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447726,0.5165999984741211,110.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
447771,0.5459999847412109,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447795,0.545,50.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
447813,0.544000015258789,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447820,99.75,11.0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
447846,0.5445000076293945,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447847,0.5445000076293945,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447877,0.5165999984741211,55.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447878,0.545,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447884,0.5165999984741211,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447885,0.545,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447886,0.5165999984741211,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447887,0.545,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447888,1.0,2.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
447890,0.5165999984741211,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447891,0.545,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447892,0.5165999984741211,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447893,0.545,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447894,0.5165999984741211,55.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447895,0.545,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
447898,0.545,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
447918,0.5445000076293945,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
448106,0.5165999984741211,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
448107,0.545,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
448124,0.545,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
448125,0.545,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
448128,0.545,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
448164,0.5175,2.0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
448165,0.5175,2.0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
448292,0.6609999847412109,1.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
448415,0.593125,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
448458,0.593125,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
448464,0.593125,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
448469,0.5902999877929688,100.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
448474,0.5902000045776368,25.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
448478,0.5875,20.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
448612,0.295,48.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
448654,1.080250015258789,10.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
448656,0.43,110.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
448786,0.5425,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
448867,0.5125,90.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
448879,1.0,5.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
448888,0.5333000183105469,3.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
448889,0.5333000183105469,3.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
449031,1.0,11.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
449093,1.0797499847412109,20.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
449366,0.59,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
449439,0.6880000305175781,5.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
449641,0.59,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
449666,0.59,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
449689,0.59375,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
449815,0.59,110.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
449816,0.59,110.0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
449821,0.59,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
449825,0.59,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
450088,0.8495439910888671,50.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
450100,0.8490509796142578,100.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
450110,0.8486000061035156,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
450111,0.8280000305175781,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
450115,0.8486000061035156,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
450116,0.8280000305175781,55.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
450222,0.8484999847412109,25.0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
450280,0.8343000030517578,25.0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
450282,103.72000122070312,4.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
450291,0.75,100.0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
450292,0.43125,200.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
450348,0.43125,200.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
450449,0.8484999847412109,25.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
450485,0.8275,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
450522,104.1500015258789,10.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
450555,0.835,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
450556,0.835,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
450579,3.981068115234375,15.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
450581,0.8275,2.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
450626,3.7979901123046873,10.0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
450661,0.845,5.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
450731,106.2750015258789,10.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
450790,0.670625,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
450791,0.59,54.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
450792,0.6681999969482422,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
451130,0.651875,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
451188,0.655,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
451238,0.654375,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
451247,0.6554720306396484,0.5,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
451466,0.6527110290527344,2.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
451652,0.655,7.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
451717,0.1,50.0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
451987,0.57125,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452170,1.0866999816894531,22.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
452184,1.0905999755859375,27.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
452185,1.0866999816894531,25.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
452186,1.0866999816894531,25.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
452189,1.0865499877929687,14.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
452194,1.0905999755859375,24.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
452195,1.0866999816894531,22.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
452196,1.0866999816894531,22.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
452201,1.0905999755859375,15.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
452202,1.0865499877929687,14.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
452203,1.0866999816894531,14.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
452210,1.0866999816894531,25.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
452211,0.45849998474121095,17.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
452214,1.0866999816894531,14.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
452244,0.45799999237060546,1.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
452293,0.46,110.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
452331,0.46,110.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
452344,0.46,3.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
452358,0.46450000762939453,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452361,0.46349998474121096,25.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
452362,0.46349998474121096,25.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
452369,0.46349998474121096,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
452370,0.46349998474121096,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
452371,0.46349998474121096,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
452372,0.46349998474121096,50.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
452373,0.46349998474121096,50.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
452374,0.46349998474121096,50.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
452375,0.46349998474121096,50.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
452398,0.275,15.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
452403,0.46049999237060546,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452435,0.465,50.0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
452440,0.465,25.0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
452445,0.46450000762939453,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452450,0.46450000762939453,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452454,0.46450000762939453,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452460,0.46450000762939453,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452464,0.46450000762939453,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452505,0.45599998474121095,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
452508,0.45599998474121095,50.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
452509,0.45599998474121095,50.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
452511,0.4575,50.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
452512,0.4575,50.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
452513,0.4575,50.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
452514,0.4575,50.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
452520,0.4525,110.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
452541,0.4575,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
452542,0.4575,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
452546,0.275,15.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452560,0.6279999923706054,50.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
452568,0.629375,50.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
452570,0.63,50.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
452574,0.629000015258789,50.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
452656,0.625,2.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452657,0.625,78.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452659,0.625,7.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452660,0.625,8.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452690,0.5065000152587891,56.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452691,0.539000015258789,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452693,0.5065000152587891,60.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452694,0.6204999923706055,49.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452711,0.5065000152587891,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452712,0.539000015258789,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452719,0.539000015258789,50.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
452720,0.5065000152587891,50.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
452723,1.0,90.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
452747,0.629000015258789,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
452779,0.625,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452799,1.0676499938964843,10.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
452800,1.0676499938964843,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
452801,1.0676499938964843,10.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
452820,0.5779999923706055,3.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
452856,1.0680999755859375,10.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
452902,0.6241999816894531,2.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
452964,1.0683000183105469,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
452966,1.0683000183105469,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
452968,1.0683000183105469,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
452992,0.35,200.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
453037,0.65,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
453073,0.6309999847412109,15.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
453077,0.6304999923706055,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
453079,0.6304999923706055,4.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
453115,1.0,90.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
453121,0.6304999923706055,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
453122,0.6304999923706055,25.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
453123,0.6304999923706055,25.0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
453150,0.625,7.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
453151,0.625,8.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
453152,0.625,110.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
453153,0.625,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
453154,0.625,78.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
453158,0.6304999923706055,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
453159,0.6304999923706055,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
453167,0.6304999923706055,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
453170,0.6304999923706055,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
453171,0.6304999923706055,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
453172,0.6304999923706055,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
453173,0.6304999923706055,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
453174,0.6304999923706055,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
453200,0.6304999923706055,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
453210,0.6304999923706055,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
453228,0.6304999923706055,4.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
453229,0.629000015258789,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
453776,0.6084999847412109,50.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
453777,0.6084999847412109,50.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
453788,0.6084999847412109,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
453912,1.0677999877929687,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
453918,1.0677999877929687,15.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
453969,1.0677999877929687,5.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
453970,1.0677999877929687,5.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
453974,1.0677999877929687,15.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
453975,1.0677999877929687,15.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
454020,1.068249969482422,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
454021,1.068249969482422,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
454033,1.068249969482422,5.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
454034,1.068249969482422,5.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
454035,1.068249969482422,5.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
454036,1.068249969482422,5.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
454280,0.663499984741211,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
454345,1.0642500305175782,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
454347,1.0642500305175782,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
454354,0.5509999847412109,100.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
454355,0.6709999847412109,82.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
454356,0.668499984741211,110.0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
454369,0.6709999847412109,82.0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
454416,0.548499984741211,150.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
454417,0.668499984741211,110.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
454430,0.668499984741211,50.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
454444,106.47000122070312,15.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
454501,0.6625,25.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
454510,0.6625,25.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
